Region,flow,type,area,material,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
18,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
19,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
20,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
21,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
22,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
23,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
24,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
25,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
26,inflow,retail,commercial,wood,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.94E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02,7.95E-02
1,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
2,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
3,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
4,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
5,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
6,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
7,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
8,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
9,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
10,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
11,inflow,retail,commercial,copper,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.60E+00,1.60E+00,1.60E+00,1.60E+00,1.60E+00,1.61E+00,1.61E+00,1.61E+00,1.61E+00,1.61E+00,1.62E+00,1.62E+00,1.62E+00,1.62E+00,1.62E+00,1.65E+00,1.65E+00,1.65E+00,1.65E+00,1.65E+00,1.69E+00,1.69E+00,1.69E+00,1.69E+00,1.69E+00,1.73E+00,1.73E+00,1.73E+00,1.73E+00,1.73E+00,1.74E+00
12,inflow,retail,commercial,copper,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.60E+00,1.60E+00,1.60E+00,1.60E+00,1.60E+00,1.61E+00,1.61E+00,1.61E+00,1.61E+00,1.61E+00,1.62E+00,1.62E+00,1.62E+00,1.62E+00,1.62E+00,1.65E+00,1.65E+00,1.65E+00,1.65E+00,1.65E+00,1.69E+00,1.69E+00,1.69E+00,1.69E+00,1.69E+00,1.73E+00,1.73E+00,1.73E+00,1.73E+00,1.73E+00,1.74E+00
13,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
14,inflow,retail,commercial,copper,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.59E+00,1.60E+00,1.60E+00,1.60E+00,1.60E+00,1.60E+00,1.61E+00,1.61E+00,1.61E+00,1.61E+00,1.61E+00,1.62E+00,1.62E+00,1.62E+00,1.62E+00,1.62E+00,1.65E+00,1.65E+00,1.65E+00,1.65E+00,1.65E+00,1.69E+00,1.69E+00,1.69E+00,1.69E+00,1.69E+00,1.73E+00,1.73E+00,1.73E+00,1.73E+00,1.73E+00,1.74E+00
15,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
16,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
17,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
18,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
19,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
20,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
21,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
22,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
23,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
24,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
25,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
26,inflow,retail,commercial,copper,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.91E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.92E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.94E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,1.97E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.01E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.05E+00,2.06E+00
1,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
2,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
3,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
4,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
5,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
6,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
7,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
8,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
9,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
10,inflow,retail,commercial,aluminium,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.12E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.13E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.14E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.15E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.18E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.19E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.20E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.22E-01,8.23E-01
