Region,flow,type,area,material,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
12,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
13,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
14,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
15,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
16,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
17,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
18,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
19,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
20,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
21,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
22,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
23,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
24,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
25,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
26,inflow,appartments,urban,wood,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.89E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01,1.90E-01
1,inflow,appartments,urban,copper,3.62E+00,3.62E+00,3.62E+00,3.62E+00,3.62E+00,3.64E+00,3.64E+00,3.64E+00,3.64E+00,3.64E+00,3.65E+00,3.65E+00,3.65E+00,3.65E+00,3.65E+00,3.66E+00,3.66E+00,3.66E+00,3.66E+00,3.66E+00,4.10E+00,4.10E+00,4.10E+00,4.10E+00,4.10E+00,4.32E+00,4.32E+00,4.32E+00,4.32E+00,4.32E+00,4.28E+00,4.28E+00,4.28E+00,4.28E+00,4.28E+00,4.31E+00,4.31E+00,4.31E+00,4.31E+00,4.31E+00,4.29E+00
2,inflow,appartments,urban,copper,3.62E+00,3.62E+00,3.62E+00,3.62E+00,3.62E+00,3.64E+00,3.64E+00,3.64E+00,3.64E+00,3.64E+00,3.65E+00,3.65E+00,3.65E+00,3.65E+00,3.65E+00,3.66E+00,3.66E+00,3.66E+00,3.66E+00,3.66E+00,4.10E+00,4.10E+00,4.10E+00,4.10E+00,4.10E+00,4.32E+00,4.32E+00,4.32E+00,4.32E+00,4.32E+00,4.28E+00,4.28E+00,4.28E+00,4.28E+00,4.28E+00,4.31E+00,4.31E+00,4.31E+00,4.31E+00,4.31E+00,4.29E+00
3,inflow,appartments,urban,copper,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.35E+00
4,inflow,appartments,urban,copper,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.35E+00
5,inflow,appartments,urban,copper,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.35E+00
6,inflow,appartments,urban,copper,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.20E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.21E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.22E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.25E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.26E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.27E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.34E+00,3.35E+00
7,inflow,appartments,urban,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
8,inflow,appartments,urban,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
9,inflow,appartments,urban,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
10,inflow,appartments,urban,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
11,inflow,appartments,urban,copper,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.39E+00
12,inflow,appartments,urban,copper,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.39E+00
13,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
14,inflow,appartments,urban,copper,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.19E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.20E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.21E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.23E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.26E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.28E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.36E+00,2.39E+00
15,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
16,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
17,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
18,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
19,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
20,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
21,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
22,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
23,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
24,inflow,appartments,urban,copper,2.80E+00,2.80E+00,2.80E+00,2.80E+00,2.80E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.07E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.08E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.09E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00
25,inflow,appartments,urban,copper,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.38E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.40E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.42E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.45E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.97E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.91E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.94E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,4.99E+00,5.00E+00
26,inflow,appartments,urban,copper,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.94E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,2.98E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.02E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.10E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.14E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.32E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.54E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.78E+00,3.82E+00
1,inflow,appartments,urban,aluminium,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00
2,inflow,appartments,urban,aluminium,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00,9.63E+00
3,inflow,appartments,urban,aluminium,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01
4,inflow,appartments,urban,aluminium,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01,1.38E+01
